filename,diff,linear voters failure,gamma_ignored,gamma_n_init,gamma,#candidates,level,partisan,type,IRV1,IRV2,Condorcet1,Plurality1,Approval1IRV2,Condorcet2,Plurality2,Approval2,Approval1
NewYorkCity_06222021_DEMCouncilMember1stCouncilDistrict.csv,[],no,,,0.642291314,9,LOCAL,DP,R,Christopher Marte,Christopher Marte,Christopher Marte,Christopher Marte,,Christopher Marte,Christopher Marte,Christopher Marte,Christopher Marte
NewYorkCity_06222021_DEMCouncilMember20thCouncilDistrict.csv,[],no,,,0.657177753,8,LOCAL,DP,R,Sandra Ung,Sandra Ung,Sandra Ung,Sandra Ung,,Sandra Ung,Sandra Ung,Sandra Ung,Sandra Ung
NewYorkCity_06222021_DEMCouncilMember21stCouncilDistrict.csv,[],no,,,0.735926305,5,LOCAL,DP,R,Francisco P. Moya,Francisco P. Moya,Francisco P. Moya,Francisco P. Moya,,Francisco P. Moya,Francisco P. Moya,Francisco P. Moya,Francisco P. Moya
NewYorkCity_06222021_DEMCouncilMember22ndCouncilDistrict.csv,[],no,,,0.687950249,6,LOCAL,DP,R,Tiffany Caban,Tiffany Caban,Tiffany Caban,Tiffany Caban,,Tiffany Caban,Tiffany Caban,Tiffany Caban,Tiffany Caban
NewYorkCity_06222021_DEMCouncilMember23rdCouncilDistrict.csv,[],no,,,0.655577063,7,LOCAL,DP,R,Linda Lee,Linda Lee,Linda Lee,Linda Lee,,Linda Lee,Linda Lee,Linda Lee,Linda Lee
NewYorkCity_06222021_DEMCouncilMember24thCouncilDistrict.csv,[],no,,,0.780429594,4,LOCAL,DP,R,James F. Gennaro,James F. Gennaro,James F. Gennaro,James F. Gennaro,,James F. Gennaro,James F. Gennaro,James F. Gennaro,James F. Gennaro
NewYorkCity_06222021_DEMCouncilMember25thCouncilDistrict.csv,"['IRV', 'Condorcet', 'Approval']",no,,,0.661887854,8,LOCAL,DP,R,Shekar Krishnan,Yi Andy Chen,Shekar Krishnan,Yi Andy Chen,,Yi Andy Chen,Yi Andy Chen,Yi Andy Chen,Shekar Krishnan
NewYorkCity_06222021_DEMCouncilMember26thCouncilDistrict.csv,[],no,,,0.48,15,LOCAL,DP,R,Julie Won,Julie Won,Julie Won,Julie Won,,Julie Won,Julie Won,Julie Won,Julie Won
NewYorkCity_06222021_DEMCouncilMember27thCouncilDistrict.csv,[],no,,,0.48863859,12,LOCAL,DP,R,Nantasha M. Williams,Nantasha M. Williams,Nantasha M. Williams,Nantasha M. Williams,,Nantasha M. Williams,Nantasha M. Williams,Nantasha M. Williams,Nantasha M. Williams
NewYorkCity_06222021_DEMCouncilMember28thCouncilDistrict.csv,[],no,,,0.890203907,3,LOCAL,DP,R,Adrienne E. Adams,Adrienne E. Adams,Adrienne E. Adams,Adrienne E. Adams,,Adrienne E. Adams,Adrienne E. Adams,Adrienne E. Adams,Adrienne E. Adams
NewYorkCity_06222021_DEMCouncilMember29thCouncilDistrict.csv,[],no,,,0.616659856,9,LOCAL,DP,R,Lynn C. Schulman,Lynn C. Schulman,Lynn C. Schulman,Lynn C. Schulman,,Lynn C. Schulman,Lynn C. Schulman,Lynn C. Schulman,Lynn C. Schulman
NewYorkCity_06222021_DEMCouncilMember2ndCouncilDistrict.csv,[],no,,,1,2,LOCAL,DP,R,Carlina Rivera,Carlina Rivera,Carlina Rivera,Carlina Rivera,,Carlina Rivera,Carlina Rivera,Carlina Rivera,Carlina Rivera
NewYorkCity_06222021_DEMCouncilMember30thCouncilDistrict.csv,[],no,,,1,2,LOCAL,DP,R,Robert F. Holden,Robert F. Holden,Robert F. Holden,Robert F. Holden,,Robert F. Holden,Robert F. Holden,Robert F. Holden,Robert F. Holden
NewYorkCity_06222021_DEMCouncilMember31stCouncilDistrict.csv,[],no,,,0.879619786,3,LOCAL,DP,R,Selvena N. Brooks-Powers,Selvena N. Brooks-Powers,Selvena N. Brooks-Powers,Selvena N. Brooks-Powers,,Selvena N. Brooks-Powers,Selvena N. Brooks-Powers,Selvena N. Brooks-Powers,Selvena N. Brooks-Powers
NewYorkCity_06222021_DEMCouncilMember32ndCouncilDistrict.csv,"['IRV', 'Condorcet', 'Plurality', 'Approval']",yes,,,0.690441248,6,LOCAL,DP,R,Felicia Singh,Michael G. Scala,Felicia Singh,Felicia Singh,,Michael G. Scala,Michael G. Scala,Michael G. Scala,Felicia Singh
NewYorkCity_06222021_DEMCouncilMember33rdCouncilDistrict.csv,[],no,,,0.700253616,8,LOCAL,DP,R,Lincoln Restler,Lincoln Restler,Lincoln Restler,Lincoln Restler,,Lincoln Restler,Lincoln Restler,Lincoln Restler,Lincoln Restler
NewYorkCity_06222021_DEMCouncilMember34thCouncilDistrict.csv,[],no,,,0.821652943,4,LOCAL,DP,R,Jennifer Gutierrez,Jennifer Gutierrez,Jennifer Gutierrez,Jennifer Gutierrez,,Jennifer Gutierrez,Jennifer Gutierrez,Jennifer Gutierrez,Jennifer Gutierrez
NewYorkCity_06222021_DEMCouncilMember35thCouncilDistrict.csv,[],no,,,0.735636135,7,LOCAL,DP,R,Crystal Hudson,Crystal Hudson,Crystal Hudson,Crystal Hudson,,Crystal Hudson,Crystal Hudson,Crystal Hudson,Crystal Hudson
NewYorkCity_06222021_DEMCouncilMember36thCouncilDistrict.csv,['Approval'],no,,,0.734899329,5,LOCAL,DP,R,Chi A. Osse,Chi A. Osse,Chi A. Osse,Chi A. Osse,,Chi A. Osse,Chi A. Osse,Chi A. Osse,Tahirah A. Moore
NewYorkCity_06222021_DEMCouncilMember37thCouncilDistrict.csv,[],no,,,0.702168719,6,LOCAL,DP,R,Sandy Nurse,Sandy Nurse,Sandy Nurse,Sandy Nurse,,Sandy Nurse,Sandy Nurse,Sandy Nurse,Sandy Nurse
NewYorkCity_06222021_DEMCouncilMember38thCouncilDistrict.csv,[],no,,,0.706431107,6,LOCAL,DP,R,Alexa Aviles,Alexa Aviles,Alexa Aviles,Alexa Aviles,,Alexa Aviles,Alexa Aviles,Alexa Aviles,Alexa Aviles
NewYorkCity_06222021_DEMCouncilMember39thCouncilDistrict.csv,[],no,,,0.670614011,7,LOCAL,DP,R,Shahana K. Hanif,Shahana K. Hanif,Shahana K. Hanif,Shahana K. Hanif,,Shahana K. Hanif,Shahana K. Hanif,Shahana K. Hanif,Shahana K. Hanif
NewYorkCity_06222021_DEMCouncilMember3rdCouncilDistrict.csv,[],no,,,0.72500263,6,LOCAL,DP,R,Erik D. Bottcher,Erik D. Bottcher,Erik D. Bottcher,Erik D. Bottcher,,Erik D. Bottcher,Erik D. Bottcher,Erik D. Bottcher,Erik D. Bottcher
NewYorkCity_06222021_DEMCouncilMember40thCouncilDistrict.csv,[],no,,,0.602432807,11,LOCAL,DP,R,Rita C. Joseph,Rita C. Joseph,Rita C. Joseph,Rita C. Joseph,,Rita C. Joseph,Rita C. Joseph,Rita C. Joseph,Rita C. Joseph
NewYorkCity_06222021_DEMCouncilMember41stCouncilDistrict.csv,[],no,,,1,2,LOCAL,DP,R,Darlene Mealy,Darlene Mealy,Darlene Mealy,Darlene Mealy,,Darlene Mealy,Darlene Mealy,Darlene Mealy,Darlene Mealy
NewYorkCity_06222021_DEMCouncilMember42ndCouncilDistrict.csv,[],no,,,0.757263535,4,LOCAL,DP,R,Charles Barron,Charles Barron,Charles Barron,Charles Barron,,Charles Barron,Charles Barron,Charles Barron,Charles Barron
NewYorkCity_06222021_DEMCouncilMember45thCouncilDistrict.csv,[],no,,,0.929475869,3,LOCAL,DP,R,Farah N. Louis,Farah N. Louis,Farah N. Louis,Farah N. Louis,,Farah N. Louis,Farah N. Louis,Farah N. Louis,Farah N. Louis
NewYorkCity_06222021_DEMCouncilMember46thCouncilDistrict.csv,[],no,,,0.635601017,8,LOCAL,DP,R,Mercedes Narcisse,Mercedes Narcisse,Mercedes Narcisse,Mercedes Narcisse,,Mercedes Narcisse,Mercedes Narcisse,Mercedes Narcisse,Mercedes Narcisse
NewYorkCity_06222021_DEMCouncilMember47thCouncilDistrict.csv,[],no,,,0.763525305,4,LOCAL,DP,R,Ari Kagan,Ari Kagan,Ari Kagan,Ari Kagan,,Ari Kagan,Ari Kagan,Ari Kagan,Ari Kagan
NewYorkCity_06222021_DEMCouncilMember48thCouncilDistrict.csv,[],no,,,0.714611872,5,LOCAL,DP,R,Steven Saperstein,Steven Saperstein,Steven Saperstein,Steven Saperstein,,Steven Saperstein,Steven Saperstein,Steven Saperstein,Steven Saperstein
NewYorkCity_06222021_DEMCouncilMember49thCouncilDistrict.csv,[],no,,,0.543728172,9,LOCAL,DP,R,Kamillah Hanks,Kamillah Hanks,Kamillah Hanks,Kamillah Hanks,,Kamillah Hanks,Kamillah Hanks,Kamillah Hanks,Kamillah Hanks
NewYorkCity_06222021_DEMCouncilMember5thCouncilDistrict.csv,[],no,,,0.674286838,7,LOCAL,DP,R,Julie Menin,Julie Menin,Julie Menin,Julie Menin,,Julie Menin,Julie Menin,Julie Menin,Julie Menin
NewYorkCity_06222021_DEMCouncilMember6thCouncilDistrict.csv,[],no,,,0.730844395,6,LOCAL,DP,R,Gale A. Brewer,Gale A. Brewer,Gale A. Brewer,Gale A. Brewer,,Gale A. Brewer,Gale A. Brewer,Gale A. Brewer,Gale A. Brewer
NewYorkCity_06222021_DEMCouncilMember7thCouncilDistrict.csv,[],no,,,0.586628759,12,LOCAL,DP,R,Shaun Abreu,Shaun Abreu,Shaun Abreu,Shaun Abreu,,Shaun Abreu,Shaun Abreu,Shaun Abreu,Shaun Abreu
NewYorkCity_06222021_DEMCouncilMember8thCouncilDistrict.csv,[],no,,,0.751881628,4,LOCAL,DP,R,Diana I. Ayala,Diana I. Ayala,Diana I. Ayala,Diana I. Ayala,,Diana I. Ayala,Diana I. Ayala,Diana I. Ayala,Diana I. Ayala
NewYorkCity_06222021_DEMCouncilMember9thCouncilDistrict.csv,"['IRV', 'Condorcet']",yes,,,0.525760349,13,LOCAL,DP,R,Kristin Richardson Jordan,Bill Perkins,Kristin Richardson Jordan,Bill Perkins,,Bill Perkins,Bill Perkins,Bill Perkins,Bill Perkins
NewYorkCity_06222021_DEMMayorCitywide.csv,[],no,,,0.462661277,13,LOCAL,DP,E,Eric L. Adams,Eric L. Adams,Eric L. Adams,Eric L. Adams,,Eric L. Adams,Eric L. Adams,Eric L. Adams,Eric L. Adams
NewYorkCity_06222021_DEMPublicAdvocateCitywide.csv,[],no,,,0.898467414,3,LOCAL,DP,O,Jumaane D. Williams,Jumaane D. Williams,Jumaane D. Williams,Jumaane D. Williams,,Jumaane D. Williams,Jumaane D. Williams,Jumaane D. Williams,Jumaane D. Williams
NewYorkCity_06222021_REPBoroughPresidentQueens.csv,[],no,,,1,2,LOCAL,RP,E,219566,219566,219566,219566,,219566,219566,219566,219566
NewYorkCity_06222021_REPBoroughPresidentRichmond.csv,"['IRV', 'Condorcet']",yes,,,0.841874458,4,LOCAL,RP,E,Vito Fossella,Steven Matteo,Vito Fossella,Vito Fossella,,Steven Matteo,Vito Fossella,Vito Fossella,Vito Fossella
NewYorkCity_06222021_REPCouncilMember15thCouncilDistrict.csv,[],no,,,1,2,LOCAL,RP,R,Ariel Rivera-Diaz,Ariel Rivera-Diaz,Ariel Rivera-Diaz,Ariel Rivera-Diaz,,Ariel Rivera-Diaz,Ariel Rivera-Diaz,Ariel Rivera-Diaz,Ariel Rivera-Diaz
NewYorkCity_06222021_REPCouncilMember19thCouncilDistrict.csv,[],no,,,1,2,LOCAL,RP,R,Vickie Paladino,Vickie Paladino,Vickie Paladino,Vickie Paladino,,Vickie Paladino,Vickie Paladino,Vickie Paladino,Vickie Paladino
NewYorkCity_06222021_REPCouncilMember23rdCouncilDistrict.csv,[],no,,,1,2,LOCAL,RP,R,James F. Reilly,James F. Reilly,James F. Reilly,James F. Reilly,,James F. Reilly,James F. Reilly,James F. Reilly,James F. Reilly
NewYorkCity_06222021_REPCouncilMember24thCouncilDistrict.csv,[],no,,,1,2,LOCAL,RP,R,Timothy Rosen,Timothy Rosen,Timothy Rosen,Timothy Rosen,,Timothy Rosen,Timothy Rosen,Timothy Rosen,Timothy Rosen
NewYorkCity_06222021_REPCouncilMember32ndCouncilDistrict.csv,[],no,,,1,2,LOCAL,RP,R,Joann Ariola,Joann Ariola,Joann Ariola,Joann Ariola,,Joann Ariola,Joann Ariola,Joann Ariola,Joann Ariola
NewYorkCity_06222021_REPCouncilMember50thCouncilDistrict.csv,"['IRV', 'Condorcet']",no,,,0.771511967,5,LOCAL,RP,R,David M. Carr,Marko Kepi,David M. Carr,Marko Kepi,,Marko Kepi,Marko Kepi,Marko Kepi,Marko Kepi
NewYorkCity_06222021_REPMayorCitywide.csv,[],no,,,1,2,LOCAL,RP,E,Curtis A. Sliwa,Curtis A. Sliwa,Curtis A. Sliwa,Curtis A. Sliwa,,Curtis A. Sliwa,Curtis A. Sliwa,Curtis A. Sliwa,Curtis A. Sliwa
Oakland_11022010_CityAuditor.csv,[],no,,,1,2,LOCAL,NO,O,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY
Oakland_11022010_CityCouncilDistrict2.csv,[],no,,,1,2,LOCAL,NO,E,PATRICIA KERNIGHAN,PATRICIA KERNIGHAN,PATRICIA KERNIGHAN,PATRICIA KERNIGHAN,,PATRICIA KERNIGHAN,PATRICIA KERNIGHAN,PATRICIA KERNIGHAN,PATRICIA KERNIGHAN
Oakland_11022010_CityCouncilDistrict4.csv,[],no,,,0.84913937,7,LOCAL,NO,R,LIBBY SCHAAF,LIBBY SCHAAF,LIBBY SCHAAF,LIBBY SCHAAF,,LIBBY SCHAAF,LIBBY SCHAAF,LIBBY SCHAAF,LIBBY SCHAAF
Oakland_11022010_CityCouncilDistrict6.csv,[],no,,,0.820018651,3,LOCAL,NO,R,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS,,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS
Oakland_11022010_Mayor.csv,[],no,,,0.768744882,10,LOCAL,NO,E,JEAN QUAN,JEAN QUAN,JEAN QUAN,DON PERATA,,JEAN QUAN,DON PERATA,JEAN QUAN,JEAN QUAN
Oakland_11022010_SchoolDirectorDistrict4.csv,[],no,,,1,2,LOCAL,NO,B,GARY D. YEE,GARY D. YEE,GARY D. YEE,GARY D. YEE,,GARY D. YEE,GARY D. YEE,GARY D. YEE,GARY D. YEE
Oakland_11032020_CityAttorneyOaklandRCV.csv,[],no,,,1,2,LOCAL,NO,O,BARBARA PARKER,BARBARA PARKER,BARBARA PARKER,BARBARA PARKER,,BARBARA PARKER,BARBARA PARKER,BARBARA PARKER,BARBARA PARKER
Oakland_11032020_MemberCityCouncilAtLargeOaklandRCV.csv,"['IRV', 'Condorcet', 'Plurality', 'Approval']",yes,,,0.877497388,3,LOCAL,NO,R,REBECCA KAPLAN,DERRECK B. JOHNSON,REBECCA KAPLAN,REBECCA KAPLAN,,DERRECK B. JOHNSON,DERRECK B. JOHNSON,DERRECK B. JOHNSON,REBECCA KAPLAN
Oakland_11032020_MemberCityCouncilDist1OaklandRCV.csv,[],no,,,0.869124424,3,LOCAL,NO,R,DAN KALB,DAN KALB,DAN KALB,DAN KALB,,DAN KALB,DAN KALB,DAN KALB,DAN KALB
Oakland_11032020_MemberCityCouncilDist3OaklandRCV.csv,[],no,,,0.561540708,6,LOCAL,NO,R,CARROLL FIFE,CARROLL FIFE,CARROLL FIFE,CARROLL FIFE,,CARROLL FIFE,CARROLL FIFE,CARROLL FIFE,CARROLL FIFE
Oakland_11032020_MemberCityCouncilDist5OaklandRCV.csv,"['IRV', 'Condorcet', 'Approval']",yes,,,0.852951115,3,LOCAL,NO,R,NOEL GALLO,RICHARD SANTOS RAYA,NOEL GALLO,NOEL GALLO,,RICHARD SANTOS RAYA,NOEL GALLO,RICHARD SANTOS RAYA,NOEL GALLO
Oakland_11032020_MemberCityCouncilDist7OaklandRCV.csv,['Approval'],yes,,,0.485817589,5,LOCAL,NO,R,TREVA REID,TREVA REID,TREVA REID,TREVA REID,,TREVA REID,TREVA REID,"ROBERT ""BOB"" JACKSON",TREVA REID
Oakland_11032020_SchoolDirectorDist1OaklandRCV.csv,[],no,,,0.936720608,3,LOCAL,NO,B,SAM DAVIS,SAM DAVIS,SAM DAVIS,SAM DAVIS,,SAM DAVIS,SAM DAVIS,SAM DAVIS,SAM DAVIS
Oakland_11032020_SchoolDirectorDist3OaklandRCV.csv,[],no,,,0.565364847,5,LOCAL,NO,B,VANCEDRIC WILLIAMS,VANCEDRIC WILLIAMS,VANCEDRIC WILLIAMS,VANCEDRIC WILLIAMS,,VANCEDRIC WILLIAMS,VANCEDRIC WILLIAMS,VANCEDRIC WILLIAMS,VANCEDRIC WILLIAMS
Oakland_11032020_SchoolDirectorDist5OaklandRCV.csv,[],no,,,0.660214552,4,LOCAL,NO,B,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON,MIKE HUTCHINSON
Oakland_11032020_SchoolDirectorDist7OaklandRCV.csv,"['IRV', 'Condorcet', 'Plurality', 'Approval']",yes,,,0.521027148,5,LOCAL,NO,B,CLIFFORD THOMPSON,"BEN ""COACH"" TAPSCOTT",CLIFFORD THOMPSON,CLIFFORD THOMPSON,,"BEN ""COACH"" TAPSCOTT","BEN ""COACH"" TAPSCOTT","BEN ""COACH"" TAPSCOTT",CLIFFORD THOMPSON
Oakland_11042014_CityAuditor.csv,[],no,,,1,2,LOCAL,NO,O,BRENDA ROBERTS,BRENDA ROBERTS,BRENDA ROBERTS,BRENDA ROBERTS,,BRENDA ROBERTS,BRENDA ROBERTS,BRENDA ROBERTS,BRENDA ROBERTS
Oakland_11042014_CityCouncilDistrict2.csv,"['IRV', 'Condorcet', 'Plurality', 'Approval']",yes,,,0.842372881,5,LOCAL,NO,R,ABEL GUILLEN,DANA KING,ABEL GUILLEN,ABEL GUILLEN,,DANA KING,DANA KING,DANA KING,ABEL GUILLEN
Oakland_11042014_CityCouncilDistrict4.csv,[],no,,,0.932486593,3,LOCAL,NO,R,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON,ANNIE CAMPBELL WASHINGTON
Oakland_11042014_CityCouncilDistrict6.csv,['Approval'],no,,,0.884636022,5,LOCAL,NO,R,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS,,DESLEY BROOKS,DESLEY BROOKS,SHEREDA F. NOSAKHARE,DESLEY BROOKS
Oakland_11042014_Mayor.csv,[],no,,,0.78096467,16,LOCAL,NO,E,LIBBY SCHAAF,LIBBY SCHAAF,LIBBY SCHAAF,LIBBY SCHAAF,,LIBBY SCHAAF,LIBBY SCHAAF,LIBBY SCHAAF,LIBBY SCHAAF
Oakland_11042014_SchoolDirectorDistrict2.csv,[],no,,,1,2,LOCAL,NO,B,AIMEE ENG,AIMEE ENG,AIMEE ENG,AIMEE ENG,,AIMEE ENG,AIMEE ENG,AIMEE ENG,AIMEE ENG
Oakland_11042014_SchoolDirectorDistrict4.csv,"['IRV', 'Condorcet', 'Plurality', 'Approval']",yes,,,0.854151177,4,LOCAL,NO,B,NINA SENN,KARL DEBRO,NINA SENN,NINA SENN,,KARL DEBRO,KARL DEBRO,KARL DEBRO,NINA SENN
Oakland_11042014_SchoolDirectorDistrict6.csv,[],no,,,1,2,LOCAL,NO,B,SHANTHI GONZALES,SHANTHI GONZALES,SHANTHI GONZALES,SHANTHI GONZALES,,SHANTHI GONZALES,SHANTHI GONZALES,SHANTHI GONZALES,SHANTHI GONZALES
Oakland_11062012_CityAttorney.csv,[],no,,,1,2,LOCAL,NO,O,BARBARA PARKER,BARBARA PARKER,BARBARA PARKER,BARBARA PARKER,,BARBARA PARKER,BARBARA PARKER,BARBARA PARKER,BARBARA PARKER
Oakland_11062012_CityCouncilAtLarge.csv,[],no,,,0.845628983,5,LOCAL,NO,R,REBECCA KAPLAN,REBECCA KAPLAN,REBECCA KAPLAN,REBECCA KAPLAN,,REBECCA KAPLAN,REBECCA KAPLAN,REBECCA KAPLAN,REBECCA KAPLAN
Oakland_11062012_CityCouncilDistrict1.csv,"['IRV', 'Condorcet', 'Approval']",yes,,,0.812390803,7,LOCAL,NO,R,DAN KALB,AMY LEMLEY,DAN KALB,DAN KALB,,AMY LEMLEY,DAN KALB,AMY LEMLEY,DAN KALB
Oakland_11062012_CityCouncilDistrict3.csv,['Plurality'],no,,,0.805534135,6,LOCAL,NO,R,LYNETTE GIBSON-MCELHANEY,LYNETTE GIBSON-MCELHANEY,LYNETTE GIBSON-MCELHANEY,SEAN SULLIVAN,,LYNETTE GIBSON-MCELHANEY,LYNETTE GIBSON-MCELHANEY,LYNETTE GIBSON-MCELHANEY,LYNETTE GIBSON-MCELHANEY
Oakland_11062012_CityCouncilDistrict5.csv,[],no,,,0.890435245,4,LOCAL,NO,R,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO
Oakland_11062012_CityCouncilDistrict7.csv,[],no,,,0.898140124,3,LOCAL,NO,R,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID,,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID
Oakland_11062012_SchoolDirectorDistrict1.csv,[],no,,,1,2,LOCAL,NO,B,JODY LONDON,JODY LONDON,JODY LONDON,JODY LONDON,,JODY LONDON,JODY LONDON,JODY LONDON,JODY LONDON
Oakland_11062012_SchoolDirectorDistrict3.csv,['Approval'],no,,,0.819783527,3,LOCAL,NO,B,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE,,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE,RICHARD FUENTES,JUMOKE HINTON HODGE
Oakland_11062012_SchoolDirectorDistrict5.csv,[],no,,,1,2,LOCAL,NO,B,ROSIE TORRES,ROSIE TORRES,ROSIE TORRES,ROSIE TORRES,,ROSIE TORRES,ROSIE TORRES,ROSIE TORRES,ROSIE TORRES
Oakland_11062012_SchoolDirectorDistrict7.csv,[],no,,,1,2,LOCAL,NO,B,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS
Oakland_11062018_CityAuditor.csv,[],no,,,1,2,LOCAL,NO,O,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY,COURTNEY RUBY
Oakland_11062018_CityCouncilDistrict2.csv,[],no,,,0.948683772,3,LOCAL,NO,R,NIKKI FORTUNATO BAS,NIKKI FORTUNATO BAS,NIKKI FORTUNATO BAS,NIKKI FORTUNATO BAS,,NIKKI FORTUNATO BAS,NIKKI FORTUNATO BAS,NIKKI FORTUNATO BAS,NIKKI FORTUNATO BAS
Oakland_11062018_CityCouncilDistrict4.csv,"['IRV', 'Condorcet', 'Approval']",no,,,0.804977447,7,LOCAL,NO,R,SHENG THAO,PAM HARRIS,SHENG THAO,SHENG THAO,,PAM HARRIS,SHENG THAO,PAM HARRIS,SHENG THAO
Oakland_11062018_CityCouncilDistrict6.csv,[],no,,,0.841937647,5,LOCAL,NO,R,LOREN TAYLOR,LOREN TAYLOR,LOREN TAYLOR,LOREN TAYLOR,,LOREN TAYLOR,LOREN TAYLOR,LOREN TAYLOR,LOREN TAYLOR
Oakland_11062018_Mayor.csv,[],no,,,0.797998832,10,LOCAL,NO,E,LIBBY SCHAAF,LIBBY SCHAAF,LIBBY SCHAAF,LIBBY SCHAAF,,LIBBY SCHAAF,LIBBY SCHAAF,LIBBY SCHAAF,LIBBY SCHAAF
Oakland_11062018_SchoolDirectorDistrict4.csv,[],no,,,1,2,LOCAL,NO,B,GARY D. YEE,GARY D. YEE,GARY D. YEE,GARY D. YEE,,GARY D. YEE,GARY D. YEE,GARY D. YEE,GARY D. YEE
Oakland_11062018_SchoolDirectorDistrict6.csv,[],no,,,1,2,LOCAL,NO,B,SHANTHI GONZALES,SHANTHI GONZALES,SHANTHI GONZALES,SHANTHI GONZALES,,SHANTHI GONZALES,SHANTHI GONZALES,SHANTHI GONZALES,SHANTHI GONZALES
Oakland_11082016_CityCouncilDistrict1.csv,[],no,,,1,2,LOCAL,NO,R,DAN KALB,DAN KALB,DAN KALB,DAN KALB,,DAN KALB,DAN KALB,DAN KALB,DAN KALB
Oakland_11082016_CityCouncilDistrict3.csv,[],no,,,1,2,LOCAL,NO,R,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,,LYNETTE GIBSON MCELHANEY,LYNETTE GIBSON MCELHANEY,NONI D. SESSION,NONI D. SESSION
Oakland_11082016_CityCouncilDistrict5.csv,[],no,,,1,2,LOCAL,NO,R,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO,,NOEL GALLO,NOEL GALLO,NOEL GALLO,NOEL GALLO
Oakland_11082016_CityCouncilDistrict7.csv,[],no,,,0.87876095,3,LOCAL,NO,R,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID,,LARRY E. REID,LARRY E. REID,LARRY E. REID,LARRY E. REID
Oakland_11082016_CouncilAtLrg.csv,[],no,,,0.818718985,5,LOCAL,NO,R,REBECCA KAPLAN,REBECCA KAPLAN,REBECCA KAPLAN,REBECCA KAPLAN,,REBECCA KAPLAN,REBECCA KAPLAN,REBECCA KAPLAN,REBECCA KAPLAN
Oakland_11082016_SchoolDirectorDistrict1.csv,[],no,,,1,2,LOCAL,NO,B,JODY LONDON,JODY LONDON,JODY LONDON,JODY LONDON,,JODY LONDON,JODY LONDON,JODY LONDON,JODY LONDON
Oakland_11082016_SchoolDirectorDistrict3.csv,[],no,,,0.858387313,5,LOCAL,NO,B,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE,,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE,JUMOKE HINTON HODGE
Oakland_11082016_SchoolDirectorDistrict5.csv,['Approval'],no,,,0.907741887,4,LOCAL,NO,B,ROSIE TORRES,ROSIE TORRES,ROSIE TORRES,HUBER TRENADO,,ROSIE TORRES,HUBER TRENADO,HUBER TRENADO,ROSIE TORRES
Oakland_11082016_SchoolDirectorDistrict7.csv,[],no,,,1,2,LOCAL,NO,B,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS,JAMES HARRIS
Oakland_11082022_CityCouncilmemberDistrict4.csv,[],no,,,1,2,LOCAL,NO,R,JANANI RAMACHANDRAN,JANANI RAMACHANDRAN,JANANI RAMACHANDRAN,JANANI RAMACHANDRAN,,JANANI RAMACHANDRAN,JANANI RAMACHANDRAN,JANANI RAMACHANDRAN,JANANI RAMACHANDRAN
Oakland_11082022_CityCouncilmemberDistrict6.csv,[],no,,,0.657781077,4,LOCAL,NO,R,KEVIN JENKINS,KEVIN JENKINS,KEVIN JENKINS,KEVIN JENKINS,,KEVIN JENKINS,KEVIN JENKINS,KEVIN JENKINS,KEVIN JENKINS
