,candidate,position,first place count,first place freq,len_1,len_2,len_3
0,Bernie Kunza,1.0641608777179499,910,0.15649183147033535,458,177,275
1,Liz Wielinski,2.0,4339,0.7461736887360275,3100,384,855
2,John Malone,0.0,566,0.09733447979363714,291,84,191
