,candidate,position,first place count,first place freq,len_1,len_2,len_3,len_4
0,Andrea Jenkins,0.05489886730505568,3492,0.43346573982125125,1046,803,1643,-1
1,Terry White,0.09318382814135075,546,0.06777557100297915,84,163,299,-1
2,Soren Stevenson,0.0,3599,0.4467477656405164,812,1125,1662,-1
3,Bob Sullentrop,3.0,419,0.052010923535253224,157,87,175,-1
