,candidate,position,first place count,first place freq,len_1,len_2
0,"Fields, William Z. ""Zack""",0.0,3038,0.5705164319248827,1450,1588
1,"Drummond, Harriet A.",1.0,2287,0.4294835680751174,1113,1174
