,candidate,position,first place count,first place freq,len_1,len_2,len_3,len_4
0,HUBER TRENADO,1.058885463869726,4953,0.37120587574008845,1732,885,2336,-1
1,MIKE HUTCHINSON,3.0,2126,0.15933448250018736,566,668,892,-1
2,ROSIE TORRES,1.6516983301660457,4802,0.35988908041669787,1705,1140,1957,-1
3,MIKE HASSID,0.0,1462,0.10957056134302631,355,311,796,-1
