,candidate,position,first place count,first place freq,len_1,len_2,len_3,len_4
0,Aisha Chughtai,0.0,3833,0.6078338090707263,2068,700,1065,-1
1,Nasri Warsame,1.5301002286884768,648,0.1027592768791627,384,146,118,-1
2,Bruce Dachis,1.115445098135649,1720,0.272756105296543,497,629,594,-1
3,Greg Kline,3.0,105,0.01665080875356803,25,34,46,-1
