,candidate,position,first place count,first place freq,len_1,len_2,len_3
0,"Vance, Sarah L.",2.0,5368,0.4701760532539196,4259,665,444
1,"Johnson, Brent",0.0,4969,0.4352281685206271,3200,1150,619
2,"Slaughter, Dawson R.",1.2974428104516398,1080,0.09459577822545327,617,282,181
