,candidate,position,first place count,first place freq,len_1,len_2,len_3
0,ERIN ARMSTRONG,1.302478521854251,4022,0.31517906120210015,1270,963,1789
1,DOMINIC PRADO,2.0,2064,0.16174281012459837,609,522,933
2,NOEL GALLO,0.0,6675,0.5230781286733015,2799,845,3031
