,candidate,position,first place count,first place freq,len_1,len_2,len_3
0,Andrew Johnson,2.0,8878,0.8739909430990352,5911,858,2109
1,Harrison Bullard,0.0,321,0.031600708800945065,63,87,171
2,Will Jaeger,0.9495390093528739,959,0.09440834810001969,325,255,379
