,candidate,position,first place count,first place freq,len_1,len_2,len_3
0,DESLEY BROOKS,0.0,8298,0.6448554553932235,2882,974,4442
1,NANCY SIDEBOTHAM,1.073536839135777,1790,0.13910475598383587,384,505,901
2,JOSE DORADO,2.0,2780,0.21603978862294063,642,606,1532
