,candidate,position,first place count,first place freq,len_1,len_2,len_3,len_4
0,Lisa Goodman,0.9616396543035686,4754,0.5234529839242458,1938,1027,1789,-1
1,Janne Flisrand,1.3217243976577076,2836,0.3122660207002863,530,875,1431,-1
2,Joe Kovacs,3.0,603,0.06639506716582251,250,178,175,-1
3,Teqen Zéa-Aida,0.0,889,0.09788592820964545,135,200,554,-1
