,candidate,position,first place count,first place freq,len_1,len_2,len_3
0,Nancy Ford,0.0,1166,0.09611738521144177,188,490,488
1,Luther Ranheim,0.6606147671504753,4435,0.3655922842304839,858,1997,1580
2,Aurin Chowdhury,2.0,6530,0.5382903305580744,2513,1478,2539
