,candidate,position,first place count,first place freq,len_1,len_2,len_3
0,"Featherly, Walter T.",2.0,3487,0.4540955853626774,2382,367,738
1,"Bieling, Ross P.",0.0,1187,0.15457741893475713,427,500,260
2,"Coulombe, Julie",0.7478776396854755,3005,0.39132699570256546,1152,1318,535
