,candidate,position,first place count,first place freq,len_1,len_2,len_3,len_4
0,Kayseh Magan,2.97342016406312,1555,0.3003670079196446,761,405,389,-1
1,Jamal Osman,2.872546336024935,2319,0.44794282402936064,1862,136,321,-1
2,Tiger Worku,3.0,1128,0.21788680703109908,767,120,241,-1
3,Guy T Gaskin,0.0,175,0.03380336101989569,97,30,48,-1
