,candidate,position,first place count,first place freq,len_1,len_2,len_3,len_4,len_5,len_6,len_7
0,JOSEPH TANIOS,3.788003792177484,703,0.027815145999841733,197,98,408,-1,-1,-1,-1
1,JOSEPH E. SIMMONS,0.0,939,0.03715280525441165,235,140,564,-1,-1,-1,-1
2,CHARLIE MICHELSON,6.0,2787,0.1102714251800269,707,442,1638,-1,-1,-1,-1
3,NAYELI MAXSON,1.3860818418570382,4096,0.16206378096067103,696,678,2722,-1,-1,-1,-1
4,SHENG THAO,2.0328315530512135,8764,0.346759515707842,1530,1246,5988,-1,-1,-1,-1
5,PAM HARRIS,2.6484663958632066,6842,0.2707129856769803,1554,1176,4112,-1,-1,-1,-1
6,MATT HUMMEL,3.9487922213335978,1143,0.04522434122022632,217,176,750,-1,-1,-1,-1
