,candidate,position,first place count,first place freq,len_1,len_2
0,RAFAEL MANDELMAN,1.0,38417,0.914320394126187,28572,9845
1,LAWRENCE ''STARK'' DAGESSE,0.0,3600,0.08567960587381299,1530,2070
