,candidate,position,first place count,first place freq,len_1,len_2,len_3,len_4
0,Jeremiah Ellison,1.1021010307229457,1988,0.47232121644095987,427,430,1131,-1
1,Raeisha (RA) Williams,1.7017091725828593,445,0.10572582561178427,88,72,285,-1
2,Cathy Spann,3.0,159,0.037776193870277974,31,25,103,-1
3,Blong Yang,0.0,1617,0.38417676407697793,627,282,708,-1
