,candidate,position,first place count,first place freq,len_1,len_2
0,"Ortiz, Daniel H. ""Dan""",1.0,3523,0.5257424265035069,2500,1023
1,"Bynum, Jeremy T.",0.0,3178,0.47425757349649306,2450,728
