,candidate,position,first place count,first place freq,len_1,len_2,len_3
0,Steffanie Musich,0.9963405306528702,9473,0.586200495049505,4386,1763,3324
1,Bill Shroyer,0.0,3994,0.24715346534653465,1434,1175,1385
2,Andrea Fahrenkrug,2.0,2693,0.1666460396039604,676,573,1444
