,candidate,position,first place count,first place freq,len_1,len_2,len_3
0,"Eastman, David",2.0,2900,0.518783542039356,1441,336,1123
1,"Graham, Stuart R. ""Stu""",0.0,1557,0.2785330948121646,619,293,645
2,"Carpenter, Brendan R.",0.9514591327932713,1133,0.20268336314847943,434,284,415
