,candidate,position,first place count,first place freq,len_1,len_2,len_3,len_4
0,Ginger Jentzen,1.8610744284439473,3298,0.34458259325044405,806,621,1871,-1
1,Samantha Pree-Stinson,3.0,1007,0.10521366628356493,136,215,656,-1
2,Steve Fletcher,0.8629905747431079,2710,0.2831470065823843,412,843,1455,-1
3,Tim Bildsoe,0.0,2556,0.26705673388360673,633,850,1073,-1
