,candidate,position,first place count,first place freq,len_1,len_2,len_3
0,"Holmes, Doyle E.",2.0,2612,0.34669498274488986,1124,1029,459
1,"McCabe, Kevin J.",1.3674758071756679,3402,0.4515529599150518,1433,1520,449
2,"Mindiola, L. Joy",0.0,1520,0.2017520573400584,975,229,316
