,candidate,position,first place count,first place freq,len_1,len_2,len_3
0,"Chase, Saima ""Ikrik""",0.6737563178177031,876,0.28655544651619236,438,108,330
1,"Baker, Thomas C. ""Ikaaq""",2.0,752,0.24599280340202814,501,32,219
2,"Burke, Robyn ""Niayuq""",0.0,1429,0.4674517500817795,812,118,499
