,candidate,position,first place count,first place freq,len_1,len_2,len_3,len_4
0,AARON PESKIN,0.0,15417,0.532999135695765,4851,1845,1291,7430
1,DANNY SAUTER,0.935992588944742,10561,0.3651166810717372,1781,1420,1467,5893
2,SPENCER SIMONSEN,1.987352503183727,1501,0.051892826274848744,125,129,239,1008
3,STEPHEN (LULU) SCHWARTZ,3.0,1446,0.04999135695764909,70,44,132,1200
