,candidate,position,first place count,first place freq,len_1,len_2,len_3
0,Kris Broberg,0.0,1579,0.264135162261626,939,381,259
1,Joseph Henry,2.0,258,0.043158246905319504,69,120,69
2,Betsy Hodges,1.1198093946269156,4141,0.6927065908330545,2456,1063,622
