,candidate,position,first place count,first place freq,len_1,len_2,len_3,len_4
0,NICK JOSEFOWITZ,3.0,13657,0.3862273755656109,3426,2824,7407,-1
1,CATHERINE STEFANI,2.0570046472661616,14428,0.4080316742081448,4548,3146,6734,-1
2,JOHN DENNIS,0.0,3113,0.08803733031674209,1020,575,1518,-1
3,SCHUYLER HUDAK,1.557641186187536,4162,0.11770361990950226,586,815,2761,-1
