,candidate,position,first place count,first place freq,len_1,len_2,len_3,len_4
0,Andrea Jenkins,0.0,5768,0.7314227745371544,1799,1699,2270,-1
1,Terry White,0.597617974415436,1010,0.12807506974384986,194,280,536,-1
2,April Kane,1.0860681232887668,716,0.09079381181841238,103,236,377,-1
3,David Holsinger,3.0,392,0.04970834390058331,147,92,153,-1
