,candidate,position,first place count,first place freq,len_1,len_2,len_3
0,RIGEL ROBINSON,0.8326424863374715,1589,0.5646766169154229,330,334,925
1,AIDAN HILL,2.0,255,0.0906183368869936,30,72,153
2,CECILIA ''CES'' ROSALES,0.0,970,0.3447050461975835,163,219,588
