,candidate,position,first place count,first place freq,len_1,len_2,len_3
0,"Zager, Samuel Lewis",0.0,1241,0.4916798732171157,187,159,895
1,"Davis, Laurie J.",2.0,370,0.14659270998415214,55,31,284
2,"Grant, Benjamin K.",0.923162256770796,913,0.36172741679873216,148,126,639
