,candidate,position,first place count,first place freq,len_1,len_2,len_3
0,Chris Meyer,1.1643427784126625,6361,0.447013352073085,2222,1563,2576
1,Mohamed Issa Barre,0.0,2795,0.19641602248770204,1189,229,1377
2,Billy Menz,2.0,5074,0.3565706254392129,1943,1201,1930
