,candidate,position,first place count,first place freq,len_1,len_2,len_3,len_4
0,Grant Cermak,3.0,386,0.1171116504854369,190,70,126,-1
1,Marcus Harcus,1.7074714696103703,442,0.1341019417475728,83,93,266,-1
2,Barbara A. Johnson,0.0,1547,0.4693567961165049,855,266,426,-1
3,Troy Parker,1.1311161613426834,921,0.2794296116504854,291,212,418,-1
