,candidate,position,first place count,first place freq,len_1,len_2,len_3,len_4,len_5
0,Elizabeth Glidden,0.0,2291,0.7407048173294536,1077,645,569,-1,-1
1,Jeanine Estime,1.0175135738046408,470,0.15195602974458455,67,186,217,-1,-1
2,Michael J. Cavlan,0.6625787129174624,43,0.013902360168121564,10,9,24,-1,-1
3,David Regan,4.0,174,0.05625606207565471,85,35,54,-1,-1
4,Gregory McDonald,2.132918930577819,115,0.03718073068218558,27,30,58,-1,-1
