,candidate,position,first place count,first place freq,len_1,len_2,len_3
0,ISABELLE GASTON,0.0,930,0.1245813797722706,210,276,444
1,SUSAN WENGRAF,2.0,4359,0.5839249832551909,2016,659,1684
2,FRED DODSWORTH,0.9526790237723715,2176,0.2914936369725385,516,681,979
