,candidate,position,first place count,first place freq,len_1,len_2,len_3
0,"Wells, Denny",0.0,3386,0.4657496561210454,2366,246,774
1,"McKay, Thomas W. ""Tom""",2.0,2842,0.3909215955983494,1010,1354,478
2,"Eibeck, David",1.2062109264865755,1042,0.14332874828060524,305,504,233
